"accession","X20181107_18.053_1_1_track1.x","X20181107_18.053_10_1_track10.x","X20181107_18.053_11_1_track11.x","X20181107_18.053_12_1_track12.x","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_16_1_track16.x","X20181107_18.053_17_1_track17.x","X20181107_18.053_18_1_track18.x","X20181107_18.053_2_1_track2.x","X20181107_18.053_3_1_track3.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","X20181107_18.053_7_1_track7.x","X20181107_18.053_8_1_track8.x","X20181107_18.053_9_1_track9.x","protein.x","pval_milieu.x","pval_vesicular_fraction","pval_milieu__vesicular_fraction","padj_milieu.x","padj_vesicular_fraction","padj_milieu__vesicular_fraction","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_1_1_track1.y","X20181107_18.053_10_1_track10.y","X20181107_18.053_11_1_track11.y","X20181107_18.053_12_1_track12.y","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_16_1_track16.y","X20181107_18.053_17_1_track17.y","X20181107_18.053_18_1_track18.y","X20181107_18.053_2_1_track2.y","X20181107_18.053_3_1_track3.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","X20181107_18.053_7_1_track7.y","X20181107_18.053_8_1_track8.y","X20181107_18.053_9_1_track9.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659917861|emb|CDP48817.1|",8.82930833921223,9.30418201623315,9.12421639810093,9.10741663933419,8.95174090727157,9.02252290395645,9.02318939839344,8.97306979266372,8.89188051595918,9.00611219624659,8.35528915933364,8.37169917881439,8.84398059265905,8.78202314693293,8.71877153202315,8.57960153114089,8.97957568451285,8.20514545900535,"c141.a1.a1",0.000902614879364657,0.602922092455699,0.196556771999217,0.00264576001676201,0.721120698605856,0.516237900706309,"gi|659917861|emb|CDP48817.1| 2-dehydropantoate 2-reductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.43020366182328,20,20,20,19,19,19,20,9,19,18,18,17,20,19,19,19,19,11,"c141.a1.a1","OK",0.955763979174903,0.977294674453596,"gi|659917861|emb|CDP48817.1| 2-dehydropantoate 2-reductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.993865030674847
"gi|659917868|emb|CDP48781.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,1,3,1,1,0,0,3,3,4,3,3,4,2,3,"c536.a1.a1","OK",0.000144762662750867,0.000733152840383424,"gi|659917868|emb|CDP48781.1| Alpha-glucan phosphorylase [Propionibacterium freudenreichii subsp. freudenreichii]",4.14285714285714
"gi|659917873|emb|CDP48786.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,6,7,7,7,7,7,7,4,2,4,2,3,4,1,2,"c418.a1.a1","OK",1.62775253576797e-05,9.465079559836e-05,"gi|659917873|emb|CDP48786.1| 1,4-alpha-glucan branching enzyme (Glycogen branching enzyme) (BE) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.370967741935484
"gi|659917879|emb|CDP48792.1|",8.89213448373507,9.42487853896157,9.69057469630201,9.94296117846967,9.95462184064542,9.96550180828531,9.91952895700353,10.1324706385794,10.0550838141025,9.75157186785425,8.90654001391303,9.02479897953998,8.99385551717742,8.77747336337229,8.82056232451728,9.04159230128507,8.96569698715229,8.9442546772896,"b30.a1.a1",1.183089221181e-08,0.181556348937411,0.16034102693946,5.0417802194944e-07,0.413116020693337,0.479166913896793,"gi|659917879|emb|CDP48792.1| Hypothetical protein PFCIRM129_05105 [Propionibacterium freudenreichii subsp. freudenreichii]",0.106139962558496,44,46,48,44,48,48,48,42,48,45,40,39,46,40,38,42,30,34,"b30.a1.a1","OK",0.0210141027093746,0.0637529299588755,"gi|659917879|emb|CDP48792.1| Hypothetical protein PFCIRM129_05105 [Propionibacterium freudenreichii subsp. freudenreichii]",0.84652278177458
"gi|659917880|emb|CDP48793.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,4,2,3,1,3,1,6,5,7,6,6,7,6,5,"c382.a1.a1","OK",4.33845474331694e-06,2.83807247791983e-05,"gi|659917880|emb|CDP48793.1| Nuclease of the RecB family [Propionibacterium freudenreichii subsp. freudenreichii]",3.23529411764706
"gi|659917884|emb|CDP48797.1|",7.46615587817263,7.5079102931221,6.98129564382688,7.46716225892339,7.23070927185577,7.39887964629055,7.27881204585448,7.15517788002588,7.59338112701957,7.22122013128763,7.35586280275899,6.37823643146431,7.57845497667774,7.50798740633836,7.36453496874487,7.5911857753577,7.36937777907043,7.5181458619099,"c620.a1.a1",0.819131743203033,0.404201707771419,0.38674818131267,0.859467776012273,0.627248588530437,0.631294378872325,"gi|659917884|emb|CDP48797.1| Lipoate-protein ligase A [Propionibacterium freudenreichii subsp. freudenreichii]",1.2009333607172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917887|emb|CDP48800.1|",8.11938948280231,8.26440584101646,8.58063291400958,8.77763542221031,8.76490270159023,8.60651024948474,8.73228605069167,8.83842425039622,8.62542482708327,8.51231452503576,8.39389112723429,8.42670798310941,7.95509107663195,8.28815319254839,8.24811932390293,8.1294677930985,8.41710270397154,8.52986827944337,"c173.a1.a1",0.00156025989234407,0.701580638591626,0.349109693506773,0.00417576802105611,0.79325436160228,0.623031544623608,"gi|659917887|emb|CDP48800.1| ATP synthase subunit beta (ATPase subunit beta) (ATP synthase F1 sector subunit beta) [Propionibacterium freudenreichii subsp. freudenreichii]",0.446516859195368,15,14,16,14,15,16,15,15,15,14,15,15,14,14,14,15,14,15,"c173.a1.a1","OK",0.853785563576568,0.940286523600248,"gi|659917887|emb|CDP48800.1| ATP synthase subunit beta (ATPase subunit beta) (ATP synthase F1 sector subunit beta) [Propionibacterium freudenreichii subsp. freudenreichii]",0.977611940298507
"gi|659917888|emb|CDP48801.1|",7.41431895494152,9.01928315623549,8.66048247945675,8.63951543066359,8.70760191304297,8.83664493269143,8.68981616744794,8.65235747944681,8.70822629094598,8.85441404546747,6.74727461334563,6.72420732471319,7.63102052660093,7.21986449433634,7.38256150253549,7.40745803202742,7.25556254725925,6.6597963902753,"c198.a1.a1",2.28518510431003e-08,0.386426727682467,0.318682865524349,7.4470149869868e-07,0.61504694803301,0.59623730024628,"gi|659917888|emb|CDP48801.1| ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) [Propionibacterium freudenreichii subsp. freudenreichii]",0.0317840821106269,8,14,14,14,14,14,14,11,14,14,5,4,10,7,7,8,5,2,"c198.a1.a1","OK",3.9896907101081e-07,3.29499955698694e-06,"gi|659917888|emb|CDP48801.1| ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) [Propionibacterium freudenreichii subsp. freudenreichii]",0.455284552845528
"gi|659917889|emb|CDP48802.1|",7.81969728001015,7.6326901109128,8.06097818180212,7.89492006591508,8.25897124120303,8.07671314899293,8.2309780420134,8.24000206681322,8.1813279381573,8.06388662649317,8.19226127428002,8.25719923646325,7.75686607034722,7.60255516124122,7.58938745572289,7.79126744400174,8.07013057545401,7.95639729768394,"c250.a1.a1",0.0332013965520657,0.379674938321468,0.00411282923024983,0.0552359570265598,0.611453243692132,0.0615812809069839,"gi|659917889|emb|CDP48802.1| ATP synthase subunit alpha (ATPase subunit alpha) (ATP synthase F1 sector subunit alpha) [Propionibacterium freudenreichii subsp. freudenreichii]",0.703513451210505,11,11,10,7,11,11,11,8,11,11,11,11,10,9,11,10,9,10,"c250.a1.a1","OK",0.941072202770801,0.964748070332817,"gi|659917889|emb|CDP48802.1| ATP synthase subunit alpha (ATPase subunit alpha) (ATP synthase F1 sector subunit alpha) [Propionibacterium freudenreichii subsp. freudenreichii]",1.01098901098901
"gi|659917891|emb|CDP48804.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,2,2,1,1,3,2,1,1,3,3,3,2,3,3,"c627.a1.a1","OK",0.180596737173866,0.362347447109226,"gi|659917891|emb|CDP48804.1| ATP synthase B chain (F0F1 ATP synthase subunit B) [Propionibacterium freudenreichii subsp. freudenreichii]",1.57142857142857
"gi|659917905|emb|CDP48751.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,1,1,1,0,1,2,1,3,3,3,3,3,3,3,3,"c634.a1.a1","OK",0.000965703844966349,0.00421154176832547,"gi|659917905|emb|CDP48751.1| FeoB, Ferrous iron transport protein B [Propionibacterium freudenreichii subsp. freudenreichii]",3.375
"gi|659917906|emb|CDP48752.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,2,1,1,2,1,3,3,3,3,3,3,3,1,"c575.a1.a1","OK",0.00512349055646248,0.0188160939734412,"gi|659917906|emb|CDP48752.1| Diaminopimelate epimerase [Propionibacterium freudenreichii subsp. freudenreichii]",2.77777777777778
"gi|659917908|emb|CDP48754.1|",7.68241945399057,7.0974038508492,7.54727545942829,7.75615530078148,7.72327277103742,7.55787914781497,7.79620090515023,7.69751914099704,7.5008939038695,7.48520683905155,7.76417231448146,7.81743191545362,7.58012735976963,7.65215010669921,7.65763950423196,7.58352903919907,7.35047107622051,7.60145923027471,"c499.a1.a1",0.472119116582138,0.454979496674013,0.1643352231776,0.538176935363178,0.661190235093747,0.479166913896793,"gi|659917908|emb|CDP48754.1| 2-methylthioadenine synthetase MiaB protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.08827777847168,4,3,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,"c499.a1.a1","OK",0.541112671976329,0.752798920835441,"gi|659917908|emb|CDP48754.1| 2-methylthioadenine synthetase MiaB protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.16129032258065
"gi|659917912|emb|CDP48758.1|",8.90079164883751,8.65175364337888,8.71182727805021,8.62285859480772,8.56185112642601,8.65953762507227,8.56063944261793,8.49366444581983,8.62481754303596,8.60268501648189,8.99965190642409,8.22583194835981,8.8518324773567,8.83403140188754,8.76984791266196,8.70655864501068,8.57401145046147,8.75867603676106,"c121.a1.a1",0.168241498097001,0.740095446093876,0.69692946407752,0.229006854903534,0.820498486287061,0.799390848742054,"gi|659917912|emb|CDP48758.1| RecA (Recombinase A) [Propionibacterium freudenreichii subsp. freudenreichii]",1.45948958896698,19,18,17,17,20,18,17,14,17,15,18,17,20,17,19,20,18,18,"c121.a1.a1","OK",0.466637425263788,0.678352553392729,"gi|659917912|emb|CDP48758.1| RecA (Recombinase A) [Propionibacterium freudenreichii subsp. freudenreichii]",1.08496732026144
"gi|659917919|emb|CDP48765.1|",7.84433893432687,6.62368533269388,7.40099962987381,7.65612698544415,7.42832956229906,7.39247613242839,7.57582229391594,7.6170229684921,7.33778560143771,7.21336291922222,7.88462952264238,7.9514494871011,7.59727607498157,6.75352400704211,7.22261561808208,7.73341444990143,6.92287107716265,7.7486296626715,"c464.a1.a1",0.363553953334332,0.538397192167902,0.105776177708975,0.43128242001546,0.712621301537478,0.40066749032011,"gi|659917919|emb|CDP48765.1| 2-methylthioadenine synthetase MiaB protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.71133621242135,6,2,4,2,6,6,5,2,5,2,6,6,6,5,6,6,5,6,"c464.a1.a1","OK",0.051392287229341,0.136755747372992,"gi|659917919|emb|CDP48765.1| 2-methylthioadenine synthetase MiaB protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.52941176470588
"gi|659917925|emb|CDP48771.1|",6.20846882831204,7.21358714425239,7.31688497229207,6.86879320170111,7.31537744042593,7.39483762914589,7.37101654806166,6.63945816774396,6.89818438335307,7.24283576214252,6.20846882831204,6.20846882831204,6.64041981312648,6.55481814532803,6.52720686005909,6.65848337042471,6.8814050006463,6.20846882831204,"c529.a1.a1",1.75201182908317e-05,0.0810139069876543,0.0836439492014572,9.90423013583751e-05,0.226675275106871,0.380197828134283,"gi|659917925|emb|CDP48771.1| 1-acylglycerol-3-phosphate O-acyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.209112044130209,3,3,2,2,3,3,2,2,2,2,0,0,4,3,3,3,3,0,"c529.a1.a1","OK",0.751779588093981,0.900987750616451,"gi|659917925|emb|CDP48771.1| 1-acylglycerol-3-phosphate O-acyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.904761904761905
"gi|659917928|emb|CDP48774.1|",8.76051137894801,9.53724811096575,9.25570493359372,9.16715647716274,9.06464562157132,9.11591583830848,9.08304842739978,8.67722021438965,8.89088090083613,9.16935417950212,7.9719413942333,7.91952051604094,8.81589429108376,8.79528630505975,8.72502004217316,8.62113236775916,9.00842069256902,7.3742911540973,"c208.a1.a1",0.00567929591870318,0.462985833562845,0.285689992953124,0.0123385487802414,0.664492621227503,0.572062770652237,"gi|659917928|emb|CDP48774.1| IclR transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",0.306586007124336,15,15,15,15,15,15,15,12,15,15,13,14,15,15,14,14,14,11,"c208.a1.a1","OK",0.662347058630711,0.848547815993957,"gi|659917928|emb|CDP48774.1| IclR transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",0.946969696969697
"gi|659917931|emb|CDP48777.1|",8.19064505492763,7.54938200367179,7.54810843438798,7.89478303570726,7.26327581397556,7.5127827616655,7.40494039693536,7.64651773368591,7.63710436328878,7.7821176299872,8.28842485431938,8.46769784848075,7.9457581694306,8.15526579648196,8.22592899912134,8.19055696655403,8.22835501630474,8.32794530356224,"c164.a1.a1",3.05073482554748e-07,0.01725764772421,0.616025886964778,3.84115248489388e-06,0.0709171109749697,0.758396314174416,"gi|659917931|emb|CDP48777.1| 2-isopropylmalate synthase [Propionibacterium freudenreichii subsp. freudenreichii]",4.22574844783174,17,3,8,3,12,8,9,7,12,5,17,17,16,17,17,16,16,17,"c164.a1.a1","OK",1.14986252225821e-08,1.24502355858303e-07,"gi|659917931|emb|CDP48777.1| 2-isopropylmalate synthase [Propionibacterium freudenreichii subsp. freudenreichii]",2.23880597014925
"gi|659917935|emb|CDP48738.1|",8.5425928241606,6.74327203914116,7.4938020099524,7.48041284746578,6.62794814996592,6.82931440210593,6.98919795013626,6.74227735641293,6.93354079211791,7.14318986993621,8.99793435612506,8.88530022993673,8.5173219122355,8.56959328414589,8.5975621690178,8.33143195647459,8.58613251045139,8.67008070352616,"c205.a1.a1",6.03080831121719e-09,0.0661155979163292,0.788267266138407,2.78422317034527e-07,0.197989412138629,0.863043607590272,"gi|659917935|emb|CDP48738.1| ATP-dependent helicase HrpA [Propionibacterium freudenreichii subsp. freudenreichii]",36.9576803930937,5,2,3,1,4,10,4,5,4,4,6,9,13,13,11,13,12,12,"c205.a1.a1","OK",4.09251537332773e-07,3.29499955698694e-06,"gi|659917935|emb|CDP48738.1| ATP-dependent helicase HrpA [Propionibacterium freudenreichii subsp. freudenreichii]",2.54054054054054
"gi|659917936|emb|CDP48739.1|",8.63070913648889,8.81348275149209,9.33211142980769,9.38009595868997,8.79924677915244,8.63136404745048,8.44094406000618,8.08745399818335,8.12949606970849,7.85338611848436,9.0750030309511,9.12494468546036,8.45125904727059,8.52626920389632,8.62890676055136,8.52331663747735,8.37679978597893,8.421702266697,"b71.a1.a1",0.737603870086285,4.49229128621998e-05,0.0380459325825505,0.790391767945458,0.000578774272689737,0.250583064539587,"gi|659917936|emb|CDP48739.1| Phosphoketolase pyrophosphate [Propionibacterium freudenreichii subsp. freudenreichii]",0.703868163251027,25,24,26,23,26,22,19,15,15,11,25,26,23,22,23,23,17,20,"b71.a1.a1","OK",0.240981283236746,0.43487426974907,"gi|659917936|emb|CDP48739.1| Phosphoketolase pyrophosphate [Propionibacterium freudenreichii subsp. freudenreichii]",1.12707182320442
"gi|659917938|emb|CDP48741.1|",8.50682173458159,9.18291097876998,9.06391666815462,8.86024652059094,8.79662651777403,8.89344530856709,8.7800495313889,8.55066405305581,8.7022138120913,8.83839440621803,7.78099108859461,7.73373857256501,8.55175999759435,8.50555266836042,8.49591038086324,8.41498684165322,8.76187010634693,7.64757145708726,"c143.a1.a1",0.00161736891825844,0.558604506145032,0.132864132689755,0.00426677324150084,0.712621301537478,0.438135294703121,"gi|659917938|emb|CDP48741.1| DeoR transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",0.331286609244731,18,18,17,17,17,16,17,14,15,16,17,17,18,17,17,18,18,14,"c143.a1.a1","OK",0.686586701091261,0.85791988744491,"gi|659917938|emb|CDP48741.1| DeoR transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",1.04761904761905
"gi|659917939|emb|CDP48742.1|",8.6673634289437,9.06444126760444,9.42189512527396,9.58062530747435,9.53682828371065,9.4800973281262,9.54891268159974,9.41913532458509,9.31620443335359,9.11391753829538,8.87472972796231,8.90794428963048,8.66336283506505,8.75880871870682,8.73366870831282,8.66044314545581,8.76080178129601,8.99552611097269,"b50.a1.a1",2.58966697464482e-06,0.704478602722602,0.196617684204028,2.09065636141123e-05,0.79325436160228,0.516237900706309,"gi|659917939|emb|CDP48742.1| Anaerobic glycerol-3-phosphate dehydrogenase subunit C [Propionibacterium freudenreichii subsp. freudenreichii]",0.238199598640272,27,32,34,31,34,33,34,26,33,28,28,25,30,29,28,27,22,22,"b50.a1.a1","OK",0.0397291815464495,0.111883076283275,"gi|659917939|emb|CDP48742.1| Anaerobic glycerol-3-phosphate dehydrogenase subunit C [Propionibacterium freudenreichii subsp. freudenreichii]",0.835087719298246
"gi|659917940|emb|CDP48743.1|",8.82913568821697,9.24100680989194,9.45487084418992,9.36293136172181,9.26390874768129,9.38301213780169,9.41441949969571,9.27106824695374,9.18667299355737,9.14456396943732,9.01493033021962,8.36821788951643,8.83189558622619,8.88417565416514,8.88366432901453,8.789319984992,9.0330765208081,8.93050175282981,"b68.a1.a1",4.42057222925107e-05,0.758243361723676,0.223786657152654,0.000204083084583758,0.833465917450231,0.535151354344855,"gi|659917940|emb|CDP48743.1| Anaerobic glycerol-3-phosphate dehydrogenase subunit B [Propionibacterium freudenreichii subsp. freudenreichii]",0.361276744566914,26,26,24,28,28,27,28,19,25,27,25,23,31,27,28,28,25,24,"b68.a1.a1","OK",0.817407457594938,0.926205217098905,"gi|659917940|emb|CDP48743.1| Anaerobic glycerol-3-phosphate dehydrogenase subunit B [Propionibacterium freudenreichii subsp. freudenreichii]",1.02155172413793
"gi|659917941|emb|CDP48744.1|",8.80856178172499,9.20166158196627,9.60749517584421,9.75769196234371,9.63663938830219,9.56302355558041,9.69387429196103,9.3631621786185,9.18257265002385,9.13097294315136,9.02782866364427,9.12228270658439,8.88695192098779,8.93251105200706,8.96381559085327,8.90775325931623,8.82594216843408,8.89450621234918,"b23.a1.a1",6.3539116452372e-06,0.0388103079282591,0.159243647794938,4.19055601364454e-05,0.137826349950356,0.479166913896793,"gi|659917941|emb|CDP48744.1| Anaerobic glycerol-3-phosphate dehydrogenase subunit A [Propionibacterium freudenreichii subsp. freudenreichii]",0.266129435714365,41,46,49,47,49,48,48,34,47,43,44,41,43,42,42,38,35,40,"b23.a1.a1","OK",0.106350160130746,0.241985146964161,"gi|659917941|emb|CDP48744.1| Anaerobic glycerol-3-phosphate dehydrogenase subunit A [Propionibacterium freudenreichii subsp. freudenreichii]",0.89051094890511
"gi|659917943|emb|CDP48746.1|",9.27868941075916,8.45589947429848,8.81800309459164,9.06982638486347,9.05261962562756,9.10051024278943,9.13416870962702,9.26467690592784,9.22259050690183,9.01490357672814,9.33512213926848,9.41400280560041,9.16271065848225,9.29337784703416,9.22597516899196,9.2361160025005,9.53059774269009,9.38062930424543,"b13.a1.a1",0.00140840381977719,0.0996098017712275,0.0761884114699866,0.00380612544466617,0.26658855160029,0.359411623217056,"gi|659917943|emb|CDP48746.1| Vitamin B12-dependent ribonucleotide reductase (Ribonucleoside-diphosphate reductase NrdJ) [Propionibacterium freudenreichii subsp. freudenreichii]",1.85129135771386,60,32,38,31,50,50,51,39,53,42,60,57,59,58,59,60,56,58,"b13.a1.a1","OK",2.92847188017437e-06,2.06638240533652e-05,"gi|659917943|emb|CDP48746.1| Vitamin B12-dependent ribonucleotide reductase (Ribonucleoside-diphosphate reductase NrdJ) [Propionibacterium freudenreichii subsp. freudenreichii]",1.36528497409326
"gi|659917944|emb|CDP48747.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,2,1,1,2,2,2,3,3,3,3,3,3,1,"c579.a1.a1","OK",0.102718046347154,0.237157842301518,"gi|659917944|emb|CDP48747.1| Transcriptional repressor nrdR [Propionibacterium freudenreichii subsp. freudenreichii]",1.71428571428571
"gi|659917947|emb|CDP48710.1|",8.85936880356834,8.85025046876358,8.80078447329992,9.06868204132105,8.75728133745063,8.72532371769582,8.90767459030696,8.53452465085571,8.7109808152631,8.8079280808193,8.57593001236484,8.42290329901917,8.97345413572708,8.92229539292296,8.88552249803245,9.0407931618552,9.0316803867365,9.03310002482319,"b75.a1.a1",0.309272468809955,0.34920634497935,0.00343920848511647,0.380748772712701,0.589818033898049,0.0563787501887746,"gi|659917947|emb|CDP48710.1| glutathione S-transferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.20953119809734,26,23,19,17,24,23,23,15,21,23,25,25,26,25,25,26,22,21,"b75.a1.a1","OK",0.102546358688829,0.237157842301518,"gi|659917947|emb|CDP48710.1| glutathione S-transferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.17553191489362
"gi|659917955|emb|CDP48718.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,2,1,2,1,0,2,4,3,4,4,4,4,4,1,"c530.a1.a1","OK",0.00714864468945674,0.0252210610392069,"gi|659917955|emb|CDP48718.1| Trk system potassium uptake protein TrkA [Propionibacterium freudenreichii subsp. freudenreichii]",2.28571428571429
"gi|659917957|emb|CDP48720.1|",6.87151085646096,7.80618424101649,7.59675597036304,7.36801621083077,7.36936801064562,7.48325504463033,7.39802262865197,7.1213785229902,7.42034873316921,7.99045041195171,6.9923858569366,7.24779652083827,7.1272073919879,7.09834418789923,7.48171248637197,6.51939199786781,7.33563504593955,7.19645736860638,"c700.a1.a1",0.0121433637986048,0.92779898212477,0.51977262869036,0.023440500154798,0.950093597222038,0.700084814486264,"gi|659917957|emb|CDP48720.1| Nucleic acid binding, OB-fold,tRNA/helicase-type [Propionibacterium freudenreichii subsp. freudenreichii]",0.384497123619579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917959|emb|CDP48722.1|",7.67463910249927,9.06334514657969,8.55415597171704,8.34733559595883,8.59515368484345,8.58437074841377,8.50282733819062,7.66724805238863,8.20360569399681,8.52181687090014,7.52600947511544,7.99574641619024,7.82709355805588,8.01739464858316,8.23554652230844,7.14274011767211,8.30465319340688,7.96047958293528,"c441.a1.a1",0.00438231492042798,0.309714332783469,0.379611231544447,0.00995121192769371,0.564413619611979,0.631294378872325,"gi|659917959|emb|CDP48722.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.246100651778462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917966|emb|CDP48729.1|",8.71071006842822,9.1921254427108,9.0310314915802,8.73222759257657,8.8082927517264,8.88487725011672,8.87692947339533,8.55218648999895,8.74037914890308,8.95165989616006,8.03692577045661,7.90920010387304,8.91403945535999,8.74876561684686,8.74622201141444,8.66217650406337,8.54603578248,8.09426502272439,"b98.a1.a1",0.00789243389699352,0.220861186521433,0.0837258755097157,0.0162543062413919,0.47242122522345,0.380197828134283,"gi|659917966|emb|CDP48729.1| 2-dehydropantoate 2-reductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.501406253775624,22,19,20,17,20,19,20,11,19,19,20,18,22,22,20,22,20,13,"b98.a1.a1","OK",0.417909693014279,0.636878604942269,"gi|659917966|emb|CDP48729.1| 2-dehydropantoate 2-reductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.09146341463415
"gi|659917967|emb|CDP48730.1|",8.46607650396541,7.04777999795441,7.83749073904453,7.91188756486567,7.90432332774236,7.72250486348231,7.96507725290273,7.71993344260151,7.79401789552749,7.56871008401702,7.87693655641063,7.90574372410018,8.6092903516419,8.86992934453015,8.66558464640793,8.95190827929583,8.44439611406831,8.99986524154299,"c348.a1.a1",5.46885375365216e-05,0.0334442276495372,0.204477472472432,0.000246320730042545,0.121895408670024,0.519635411695997,"gi|659917967|emb|CDP48730.1| DNA gyrase subunit B [Propionibacterium freudenreichii subsp. freudenreichii]",7.85765784129176,8,5,6,6,8,6,6,5,6,5,6,6,8,6,6,6,6,6,"c348.a1.a1","OK",0.635029830526102,0.839084677405211,"gi|659917967|emb|CDP48730.1| DNA gyrase subunit B [Propionibacterium freudenreichii subsp. freudenreichii]",1.09433962264151
"gi|659917969|emb|CDP48732.1|",8.16927668837595,6.93621436412706,6.70002618980317,7.31397677927987,7.04301956240079,7.21976466560739,7.08308083050639,6.71914406777798,7.24028444267739,7.2460236772205,7.88620573679143,7.84343763318679,8.26548720512265,8.26038675090661,8.20714416895255,8.32196637023884,8.29315552509377,8.23118326707497,"c309.a1.a1",4.85648132457812e-08,0.160498624553873,0.600796713870628,1.22295029718922e-06,0.379347572944684,0.751334942402546,"gi|659917969|emb|CDP48732.1| L-lactate dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",12.2418234519422,9,3,2,3,5,6,3,3,4,4,9,8,10,9,10,10,8,4,"c309.a1.a1","OK",2.09355738982149e-05,0.000119523094618899,"gi|659917969|emb|CDP48732.1| L-lactate dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",2.33333333333333
"gi|659917970|emb|CDP48733.1|",8.55479502006106,9.05588022464985,9.43198239898516,9.41876672417172,9.54249773086451,9.51748818804531,9.4546906881427,9.41662313099738,9.29504735546062,9.07566677465149,8.66254889527203,8.79082022465314,8.58943562313316,8.57561286378472,8.72832815180222,8.54965986477674,8.28739533869309,8.66224060783468,"b87.a1.a1",1.75909589749579e-07,0.139587641249561,0.408465150298502,2.70705313114629e-06,0.339173479176564,0.640276984319557,"gi|659917970|emb|CDP48733.1| RNA polymerase principal sigma factor HrdB [Propionibacterium freudenreichii subsp. freudenreichii]",0.171228255533243,21,21,24,19,24,23,23,16,23,21,16,19,21,20,20,16,13,18,"b87.a1.a1","OK",0.112630589063063,0.253519748858793,"gi|659917970|emb|CDP48733.1| RNA polymerase principal sigma factor HrdB [Propionibacterium freudenreichii subsp. freudenreichii]",0.845360824742268
